wind_speed,Leitwind LTW80 1800
1.0,0.0
1.01,0.2071617247747784
1.02,0.4079788749332319
1.03,0.6025175572896667
1.04,0.7908438786583891
1.05,0.9730239458537058
1.06,1.1491238656899223
1.07,1.3192097449813454
1.08,1.483347690542281
1.09,1.641603809187037
1.1,1.794044207729918
1.11,1.9407349929852304
1.12,2.0817422717672813
1.13,2.217132150890374
1.14,2.34697073716882
1.15,2.4713241374169237
1.16,2.5902584584489894
1.17,2.7038398070793264
1.18,2.812134290122239
1.19,2.915208014392033
1.2,3.0131270867030167
1.21,3.105957613869496
1.22,3.1937657027057744
1.23,3.276617460026162
1.24,3.3545789926449627
1.25,3.4277164073764843
1.26,3.496095811035032
1.27,3.5597833104349137
1.28,3.618845012390432
1.29,3.673347023715898
1.3,3.723355451225616
1.31,3.768936401733891
1.32,3.81015598205503
1.33,3.8470802990033417
1.34,3.879775459393128
1.35,3.908307570038699
1.36,3.932742737754359
1.37,3.953147069354416
1.38,3.9695866716531754
1.39,3.982127651464941
1.4,3.990836115604024
1.41,3.995778170884726
1.42,3.997019924121357
1.43,3.994627482128223
1.44,3.9886669517196274
1.45,3.979204439709878
1.46,3.966306052913284
1.47,3.950037898144146
1.48,3.930466082216776
1.49,3.9076567119454753
1.5,3.881675894144554
1.51,3.852589735628317
1.52,3.8204643432110696
1.53,3.78536582370712
1.54,3.747360283930774
1.55,3.7065138306963386
1.56,3.6628925708181175
1.57,3.616562611110418
1.58,3.5675900583875504
1.59,3.516041019463815
1.6,3.46198160115352
1.61,3.405477910270972
1.62,3.346596053630482
1.63,3.285402138046349
1.64,3.2219622703328854
1.65,3.1563425573043906
1.66,3.0886091057751743
1.67,3.018828022559548
1.68,2.9470654144718105
1.69,2.873387388326272
1.7,2.7978600509372344
1.71,2.7205495091190124
1.72,2.641521869685905
1.73,2.56084323945222
1.74,2.4785797252322634
1.75,2.3947974338403464
1.76,2.3095624720907715
1.77,2.222940946797841
1.78,2.134998964775869
1.79,2.0458026328391563
1.8,1.9554180578020124
1.81,1.86391134647874
1.82,1.77134860568365
1.83,1.677795942231045
1.84,1.5833194629352332
1.85,1.4879852746105202
1.86,1.3918594840712113
1.87,1.2950081981316155
1.88,1.19749752360604
1.89,1.0993935673087878
1.9,1.0007624360541651
1.91,0.901670236656476
1.92,0.8021830759300346
1.93,0.7023670606891392
1.94,0.6022882977481028
1.95,0.5020128939212252
1.96,0.4016069560228219
1.97,0.3011365908671894
1.98,0.2006679052686353
1.99,0.1002670060414701
2.0,0.0
2.01,0.0
2.02,0.0
2.03,0.0
2.04,0.0
2.05,0.0
2.06,0.0
2.07,0.0
2.08,0.0
2.09,0.0
2.1,0.0
2.11,0.0
2.12,0.0
2.13,0.0
2.14,0.0
2.15,0.0
2.16,0.0
2.17,0.0
2.18,0.0
2.19,0.0
2.2,0.0
2.21,0.0
2.22,0.0
2.23,0.0
2.24,0.0
2.25,0.0
2.26,0.0
2.27,0.0
2.28,0.0
2.29,0.0
2.3,0.0
2.31,0.0
2.32,0.0
2.33,0.0
2.34,0.0
2.35,0.0
2.36,0.0
2.37,0.0
2.38,0.0
2.39,0.0
2.4,0.0
2.41,0.0
2.42,0.0
2.43,0.0
2.44,0.0
2.45,0.0
2.46,0.0
2.47,0.0
2.48,0.0
2.49,0.0
2.5,0.0
2.51,0.0
2.52,0.0
2.53,0.0
2.54,0.0
2.55,0.0
2.56,0.0
2.57,0.0
2.58,0.0
2.59,0.0
2.6,0.0
2.61,0.0
2.62,0.0
2.63,0.0
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0145961908129628
2.92,0.2094523094577134
2.93,0.4105902550186542
2.94,0.6180761343100762
2.95,0.8319760541462955
2.96,1.0523561213416102
2.97,1.2792824427103398
2.98,1.5128211250667647
2.99,1.7530382752252225
3.0,2.0
3.01,2.2537592993910875
3.02,2.5143167461413007
3.03,2.7816598061790656
3.04,3.055775945432886
3.05,3.3366526298311867
3.06,3.6242773253024834
3.07,3.918637497775208
3.08,4.21972061317785
3.09,4.527514137438865
3.1,4.842005536486731
3.11,5.163182276249908
3.12,5.49103182265687
