wind_speed,Leitwind LTW90 1500
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.2480206954723982
2.02,0.4999107454629778
2.03,0.7556395044898805
2.04,1.0151763270713072
2.05,1.278490567725385
2.06,1.5455515809703213
2.07,1.8163287213242556
2.08,2.0907913433053853
2.09,2.368908801431842
2.1,2.650650450221831
2.11,2.935985644193491
2.12,3.2248837378650137
2.13,3.517314085754545
2.14,3.81324604238028
2.15,4.112648962260356
2.16,4.415492199912974
2.17,4.721745109856271
2.18,5.031377046608445
2.19,5.344357364687634
2.2,5.660655418612038
2.21,5.980240562899794
2.22,6.3030821520690985
2.23,6.629149540638095
2.24,6.958412083124982
2.25,7.290839134047891
2.26,7.626400047925011
2.27,7.965064179274521
2.28,8.306800882614564
2.29,8.65157951246334
2.3,8.99936942333898
2.31,9.350139969759685
2.32,9.703860506243592
2.33,10.060500387308906
2.34,10.420028967473762
2.35,10.78241560125636
2.36,11.147629643174833
2.37,11.51564044774738
2.38,11.886417369492149
2.39,12.259929762927325
2.4,12.636146982571052
2.41,13.015038382941531
2.42,13.3965733185569
2.43,13.78072114393536
2.44,14.16745121359503
