wind_speed,Leitwind LTW77 800
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.1388093377973804
2.02,0.2800081089354251
2.03,0.4235857467547723
2.04,0.5695316845960967
2.05,0.7178353558000325
2.06,0.868486193707255
2.07,1.0214736316584043
2.08,1.176787102994152
2.09,1.3344160410551358
2.1,1.4943498791820282
2.11,1.6565780507154693
2.12,1.8210899889961287
2.13,1.9878751273646504
2.14,2.1569228991617018
2.15,2.3282227377279225
2.16,2.501764076403989
2.17,2.677536348530535
2.18,2.855528987448237
2.19,3.035731426497732
2.2,3.2181330990196906
2.21,3.402723438354755
2.22,3.589491877843595
2.23,3.7784278508268514
2.24,3.9695207906451966
2.25,4.162760130639267
2.26,4.358135304149729
2.27,4.555635744517246
2.28,4.755250885082456
2.29,4.956970159186034
2.3,5.160783000168616
2.31,5.366678841370876
2.32,5.57464711613345
2.33,5.784677257797013
2.34,5.996758699702204
2.35,6.210880875189699
2.36,6.427033217600128
2.37,6.64520516027417
2.38,6.865386136552463
2.39,7.087565579775676
2.4,7.311732923284452
2.41,7.53787760041946
2.42,7.765989044521343
2.43,7.996056688930773
