wind_speed,Leitwind LTW86 1500
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.1078660050523869
2.02,0.2177278900897472
2.03,0.3295815350970354
2.04,0.4434228200592318
2.05,0.559247624961289
2.06,0.6770518297881871
2.07,0.7968313145248822
2.08,0.9185819591563542
2.09,1.0422996436675551
2.1,1.1679802480434651
2.11,1.2956196522690409
2.12,1.4252137363292596
2.13,1.556758380209078
2.14,1.690249463893474
2.15,1.825682867367401
2.16,1.9630544706158424
2.17,2.1023601536237497
2.18,2.2435957963761046
2.19,2.3867572788578597
2.2,2.5318404810539934
2.21,2.678841282949464
2.22,2.827755564529248
2.23,2.9785792057783014
2.24,3.131308086681605
2.25,3.28593808722411
2.26,3.4424650873907923
2.27,3.600884967166624
2.28,3.761193606536561
2.29,3.9233868854855833
2.3,4.087460683998641
2.31,4.253410882060718
2.32,4.421233359656768
2.33,4.590923996771771
2.34,4.762478673390679
2.35,4.935893269498476
2.36,5.11116366508011
2.37,5.288285740120568
2.38,5.4672553746048
2.39,5.648068448517787
2.4,5.830720841844483
2.41,6.015208434569868
2.42,6.201527106678894
2.43,6.389672738156548
