wind_speed,Leitwind LTW86 1000
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.0972264452091882
2.02,0.1964551547776936
2.03,0.2976883930648131
2.04,0.4009284244298712
2.05,0.506177513232164
2.06,0.6134379238310137
2.07,0.7227119205857209
2.08,0.8340017678556078
2.09,0.9473097299999712
2.1,1.0626380713781345
2.11,1.1799890563493962
2.12,1.2993649492730777
2.13,1.4207680145084791
2.14,1.5442005164149215
2.15,1.669664719351703
2.16,1.7971628876781476
2.17,1.9266972857535527
2.18,2.058270177937242
2.19,2.1918838285885114
2.2,2.327540502066685
2.21,2.465242462731061
2.22,2.604991974940962
2.23,2.7467913030556845
2.24,2.8906427114345554
2.25,3.0365484644368683
2.26,3.184510826421942
2.27,3.3345320617490923
2.28,3.4866144347776187
2.29,3.6407602098668415
2.3,3.7969716513760634
2.31,3.955251023664601
2.32,4.115600591091755
2.33,4.278022618016848
2.34,4.44251936879918
2.35,4.609093107798074
2.36,4.777746099372823
2.37,4.948480607882756
2.38,5.121298897687168
2.39,5.2962032331453806
2.4,5.473195878616693
2.41,5.652279098460429
2.42,5.8334551570358855
