wind_speed,Leitwind LTW90 1000
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.2276016747616118
2.02,0.4590849566790957
2.03,0.6944314529082831
2.04,0.933622770605063
2.05,1.1766405169252598
2.06,1.4234662990247626
2.07,1.6740817240594057
2.08,1.928468399185073
2.09,2.186607931557596
2.1,2.448481928332858
2.11,2.714071996666693
2.12,2.9833597437149866
2.13,3.256326776633572
2.14,3.53295470257833
2.15,3.813225128705094
2.16,4.097119662169754
2.17,4.384619910128139
2.18,4.675707479736133
2.19,4.970363978149569
2.2,5.268571012524329
2.21,5.57031019001625
2.22,5.875563117781216
2.23,6.184311402975057
2.24,6.49653665275366
2.25,6.812220474272857
2.26,7.131344474688518
2.27,7.453890261156516
2.28,7.779839440832685
2.29,8.109173620872909
2.3,8.44187440843302
2.31,8.777923410668901
2.32,9.117302234736382
2.33,9.459992487791355
2.34,9.805975776989651
2.35,10.155233709487156
2.36,10.507747892439692
2.37,10.863499933003157
2.38,11.222471438333375
2.39,11.584644015586234
2.4,11.949999271917566
2.41,12.318518814483252
2.42,12.690184250439131
2.43,13.064977186941093
2.44,13.442879231144946
