wind_speed,WESPA 200/29
1.0,0.0
1.01,0.0134526816784214
1.02,0.0264997548640261
1.03,0.0391453166122971
1.04,0.0513934639787174
1.05,0.0632482940187699
1.06,0.0747139037879377
1.07,0.0857943903417038
1.08,0.0964938507355511
1.09,0.1068163820249627
1.1,0.1167660812654215
1.11,0.1263470455124105
1.12,0.1355633718214128
1.13,0.1444191572479111
1.14,0.152918498847389
1.15,0.161065493675329
1.16,0.1688642387872142
1.17,0.1763188312385278
1.18,0.1834333680847525
1.19,0.1902119463813714
1.2,0.1966586631838676
1.21,0.202777615547724
1.22,0.2085729005284235
1.23,0.2140486151814494
1.24,0.2192088565622844
1.25,0.2240577217264117
1.26,0.2285993077293141
1.27,0.2328377116264748
1.28,0.2367770304733766
1.29,0.2404213613255026
1.3,0.2437748012383359
1.31,0.2468414472673593
1.32,0.249625396468056
1.33,0.2521307458959089
1.34,0.2543615926064008
1.35,0.256322033655015
1.36,0.2580161660972343
1.37,0.2594480869885419
1.38,0.2606218933844206
1.39,0.2615416823403534
1.4,0.2622115509118236
1.41,0.2626355961543137
1.42,0.2628179151233071
1.43,0.2627626048742867
1.44,0.2624737624627353
1.45,0.2619554849441362
1.46,0.2612118693739722
1.47,0.2602470128077263
1.48,0.2590650123008816
1.49,0.2576699649089211
1.5,0.2560659676873276
1.51,0.2542571176915844
1.52,0.2522475119771741
1.53,0.2500412475995801
1.54,0.2476424216142853
1.55,0.2450551310767726
1.56,0.2422834730425249
1.57,0.2393315445670253
1.58,0.236203442705757
1.59,0.2329032645142027
1.6,0.2294351070478455
1.61,0.2258030673621684
1.62,0.2220112425126546
1.63,0.2180637295547867
1.64,0.2139646255440481
1.65,0.2097180275359214
1.66,0.2053280325858897
1.67,0.2007987377494364
1.68,0.196134240082044
1.69,0.1913386366391958
1.7,0.1864160244763745
1.71,0.1813705006490635
1.72,0.1762061622127455
1.73,0.1709271062229035
1.74,0.1655374297350204
1.75,0.1600412298045797
1.76,0.1544426034870641
1.77,0.1487456478379563
1.78,0.1429544599127398
1.79,0.1370731367668972
1.8,0.1311057754559118
1.81,0.1250564730352663
1.82,0.1189293265604439
1.83,0.1127284330869275
1.84,0.1064578896702003
1.85,0.1001217933657451
1.86,0.0937242412290448
1.87,0.0872693303155826
1.88,0.0807611576808416
1.89,0.0742038203803047
1.9,0.0676014154694546
1.91,0.0609580400037745
1.92,0.0542777910387475
1.93,0.0475647656298564
1.94,0.0408230608325846
1.95,0.0340567737024145
1.96,0.0272700012948298
1.97,0.0204668406653129
1.98,0.0136513888693468
1.99,0.0068277429624149
2.0,0.0
2.01,0.0
2.02,0.0
2.03,0.0
2.04,0.0
2.05,0.0
2.06,0.0
2.07,0.0
2.08,0.0
2.09,0.0
2.1,0.0
2.11,0.0
2.12,0.0
2.13,0.0
2.14,0.0
2.15,0.0
2.16,0.0
2.17,0.0
2.18,0.0
2.19,0.0
2.2,0.0
2.21,0.0
2.22,0.0
2.23,0.0
2.24,0.0
2.25,0.0
2.26,0.0
2.27,0.0
2.28,0.0
2.29,0.0
2.3,0.0
2.31,0.0
2.32,0.0
2.33,0.0
2.34,0.0
2.35,0.0
2.36,0.0
2.37,0.0
2.38,0.0
2.39,0.0
2.4,0.0
2.41,0.0
2.42,0.0
2.43,0.0
2.44,0.0
2.45,0.0
2.46,0.0
2.47,0.0
2.48,0.0
2.49,0.0
2.5,0.0
2.51,0.0
2.52,0.0
2.53,0.0
2.54,0.0
2.55,0.0
2.56,0.0
2.57,0.0
2.58,0.0
2.59,0.0
2.6,0.0
2.61,0.0
2.62,0.0
2.63,0.0
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0138622901712374
3.02,0.0281378006133608
3.03,0.0428300460489528
3.04,0.0579425412006011
3.05,0.073478800790888
3.06,0.0894423395424001
3.07,0.1058366721777216
3.08,0.1226653134194391
3.09,0.1399317779901349
3.1,0.1576395806123963
3.11,0.1757922360088072
3.12,0.1943932589019534
3.13,0.2134461640144194
3.14,0.2329544660687905
3.15,0.2529216797876508
3.16,0.2733513198935872
3.17,0.2942469011091819
3.18,0.3156119381570232
3.19,0.3374499457596935
3.2,0.3597644386397797
3.21,0.3825589315198645
3.22,0.4058369391225354
3.23,0.4296019761703757
3.24,0.453857557385972
3.25,0.4786071974919071
3.26,0.5038544112107672
3.27,0.5296027132651389
3.28,0.555855618377604
3.29,0.582616641270751
3.3,0.6098892966671617
3.31,0.6376770992894234
3.32,0.6659835638601195
3.33,0.6948122051018367
3.34,0.7241665377371576
3.35,0.7540500764886705
3.36,0.7844663360789565
3.37,0.8154188312306047
3.38,0.8469110766661971
3.39,0.8789465871083206
3.4,0.9115288772795578
3.41,0.9446614619024968
3.42,0.9783478556997204
3.43,1.0125915733938151
3.44,1.0473961297073635
3.45,1.0827650393629544
3.46,1.1187018170831686
3.47,1.155209977590595
3.48,1.1922930356078147
3.49,1.2299545058574164
3.5,1.2681979030619823
3.51,1.3070267419440986
3.52,1.346444537226352
3.53,1.3864548036313238
3.54,1.4270610558816033
3.55,1.468266808699771
3.56,1.5100755768084158
3.57,1.5524908749301205
3.58,1.595516217787471
3.59,1.6391551201030508
3.6,1.6834110965994489
3.61,1.7282876619992444
3.62,1.7737883310250278
3.63,1.81991661839938
3.64,1.8666760388448893
3.65,1.914070107084138
3.66,1.9621023378397136
3.67,2.0107762458341987
3.68,2.0600953457901805
3.69,2.110063152430241
3.7,2.16068318047697
3.71,2.211958944652946
3.72,2.263893959680762
3.73,2.3164917402829954
3.74,2.369755801182237
3.75,2.4236896571010664
3.76,2.478296822762072
3.77,2.5335808128878416
3.78,2.589545142200954
3.79,2.6461933254239987
3.8,2.7035288772795574
3.81,2.76155531249022
3.82,2.820276145778566
3.83,2.879694891867184
3.84,2.939815065478657
3.85,3.000640181335572
3.86,3.0621737541605105
3.87,3.1244192986760626
3.88,3.1873803296048084
3.89,3.251060361669338
3.9,3.315462909592231
3.91,3.380591488096077
3.92,3.446449611903456
3.93,3.51304079573696
3.94,3.580368554319166
3.95,3.648436402372666
3.96,3.71724785462004
3.97,3.786806425783878
3.98,3.857115630586757
3.99,3.928178983751272
4.0,4.0
4.01,4.072581337046051
4.02,4.145922224564627
4.03,4.220021035221453
4.04,4.29487614168224
4.05,4.370485916612717
4.06,4.446848732678604
4.07,4.523962962545633
4.08,4.601826978879511
4.09,4.680439154345964
4.1,4.75979786161072
4.11,4.839901473339502
4.12,4.920748362198022
4.13,5.002336900852007
4.14,5.084665461967182
4.15,5.167732418209273
4.16,5.251536142243989
4.17,5.336075006737059
4.18,5.421347384354206
4.19,5.507351647761157
4.2,5.594086169623622
4.21,5.681549322607331
4.22,5.769739479378004
4.23,5.8586550126013694
4.24,5.948294294943137
4.25,6.038655699069034
4.26,6.1297375976447865
4.27,6.22153836333611
4.28,6.314056368808742
4.29,6.407289986728384
4.3,6.501237589760765
4.31,6.595897550571612
4.32,6.691268241826651
4.33,6.78734803619159
4.34,6.884135306332157
4.35,6.981628424914074
4.36,7.079825764603076
4.37,7.178725698064864
4.38,7.278326597965169
4.39,7.378626836969715
4.4,7.479624787744229
4.41,7.581318822954421
4.42,7.683707315266017
4.43,7.786788637344743
4.44,7.8905611618563265
4.45,7.995023261466472
4.46,8.100173308840914
4.47,8.206009676645369
4.48,8.312530737545575
4.49,8.419734864207228
4.5,8.527620429296066
4.51,8.636185805477812
4.52,8.74542936541818
4.53,8.855349481782905
4.54,8.965944527237696
4.55,9.077212874448277
4.56,9.189152896080373
4.57,9.301762964799714
4.58,9.415041453272003
4.59,9.528986734162975
4.6,9.643597180138354
4.61,9.758871163863864
4.62,9.874807058005214
4.63,9.99140323522813
4.64,10.108658068198338
4.65,10.226569929581572
4.66,10.34513719204353
4.67,10.464358228249942
4.68,10.584231410866542
4.69,10.704755112559043
4.7,10.825927705993168
4.71,10.947747563834632
4.72,11.070213058749166
4.73,11.1933225634025
4.74,11.317074450460336
4.75,11.441467092588407
4.76,11.566498862452434
4.77,11.69216813271814
4.78,11.818473276051256
4.79,11.945412665117482
4.8,12.072984672582551
4.81,12.201187671112192
4.82,12.33002003337213
4.83,12.45948013202807
4.84,12.589566339745735
4.85,12.72027702919086
4.86,12.851610573029175
4.87,12.983565343926378
4.88,13.1161397145482
4.89,13.249332057560364
4.9,13.383140745628603
4.91,13.517564151418622
4.92,13.652600647596149
4.93,13.788248606826905
4.94,13.92450640177663
4.95,14.061372405111015
4.96,14.198844989495798
4.97,14.336922527596704
4.98,14.47560339207946
4.99,14.614885955609772
5.0,14.754768590853368
5.01,14.895249670475966
5.02,15.0363275671433
5.03,15.178000653521098
5.04,15.320267302275054
5.05,15.463125886070909
5.06,15.606574777574384
5.07,15.75061234945121
5.08,15.895236974367084
5.09,16.040447024987746
5.1,16.186240873978914
5.11,16.33261689400632
5.12,16.479573457735665
5.13,16.627108937832684
5.14,16.775221706963094
5.15,16.923910137792646
5.16,17.07317260298701
5.17,17.22300747521194
5.18,17.373413127133148
5.19,17.524387931416385
5.2,17.67593026072733
5.21,17.828038487731725
5.22,17.98071098509529
5.23,18.13394612548376
5.24,18.287742281562835
5.25,18.44209782599825
5.26,18.59701113145572
5.27,18.75248057060097
5.28,18.90850451609974
5.29,19.065081340617724
5.3,19.22220941682065
5.31,19.379887117374253
5.32,19.538112814944263
5.33,19.69688488219637
5.34,19.85620169179631
5.35,20.01606161640981
5.36,20.176463028702603
5.37,20.33740430134039
5.38,20.498883806988896
5.39,20.660899918313845
5.4,20.82345100798099
5.41,20.986535448656
5.42,21.150151613004624
5.43,21.31429787369258
5.44,21.478972603385618
5.45,21.644174174749413
5.46,21.809900960449703
5.47,21.976151333152227
5.48,22.14292366552271
5.49,22.31021633022684
5.5,22.47802769993036
5.51,22.64635614729899
5.52,22.815200044998463
5.53,22.984557765694497
5.54,23.154427682052795
5.55,23.324808166739093
5.56,23.495697592419116
5.57,23.667094331758587
5.58,23.838996757423217
5.59,24.011403242078732
5.6,24.184312158390863
5.61,24.35772187902533
5.62,24.53163077664785
5.63,24.70603722392413
5.64,24.88093959351993
5.65,25.05633625810095
5.66,25.2322255903329
5.67,25.40860596288152
5.68,25.585475748412517
5.69,25.76283331959164
5.7,25.940677049084574
5.71,26.119005309557068
5.72,26.297816473674835
5.73,26.477108914103614
5.74,26.656881003509096
5.75,26.837131114557017
5.76,27.017857619913105
5.77,27.199058892243077
5.78,27.380733304212672
5.79,27.562879228487574
5.8,27.745495037733534
5.81,27.92857910461627
5.82,28.112129801801508
5.83,28.29614550195495
5.84,28.480624577742336
5.85,28.665565401829387
5.86,28.85096634688183
5.87,29.03682578556536
5.88,29.22314209054573
5.89,29.40991363448864
5.9,29.59713879005984
5.91,29.784815929925024
5.92,29.97294342674991
5.93,30.161519653200244
5.94,30.35054298194176
5.95,30.54001178564013
5.96,30.729924436961102
5.97,30.920279308570414
5.98,31.111074773133787
5.99,31.30230920331691
6.0,31.493980971785525
6.01,31.68608845120536
6.02,31.878630014242127
6.03,32.07160403356158
6.04,32.26500888182938
6.05,32.45884293171129
6.06,32.65310455587303
6.07,32.84779212698033
6.08,33.04290401769888
6.09,33.23843860069442
6.1,33.43439424863268
6.11,33.63076933417939
6.12,33.82756223000024
6.13,34.02477130876097
6.14,34.2223949431273
6.15,34.42043150576497
6.16,34.61887936933967
6.17,34.81773690651714
6.18,35.0170024899631
6.19,35.21667449234328
6.2,35.41675128632338
6.21,35.61723124456914
6.22,35.81811273974628
6.23,36.01939414452053
6.24,36.2210738315576
6.25,36.4231501735232
6.26,36.62562154308307
6.27,36.828486312902925
6.28,37.03174285564852
6.29,37.23538954398551
6.3,37.43942475057967
6.31,37.64384684809671
6.32,37.84865420920235
6.33,38.05384520656231
6.34,38.25941821284231
6.35,38.46537160070805
6.36,38.67170374282533
6.37,38.87841301185978
6.38,39.08549778047717
6.39,39.292956421343206
6.4,39.500787307123645
6.41,39.70898881048416
6.42,39.91755930409049
6.43,40.12649716060836
6.44,40.33580075270351
6.45,40.54546845304164
6.46,40.75549863428848
6.47,40.965889669109735
6.48,41.17663993017116
6.49,41.387747790138455
6.5,41.59921162167733
6.51,41.81102979745354
6.52,42.023200690132775
6.53,42.2357226723808
6.54,42.44859411686328
6.55,42.661813396245975
6.56,42.8753788831946
6.57,43.089288950374886
6.58,43.30354197045253
6.59,43.51813631609327
6.6,43.73307035996283
6.61,43.94834247472694
6.62,44.1639510330513
6.63,44.37989440760164
6.64,44.59617097104368
6.65,44.81277909604317
6.66,45.02971715526579
6.67,45.24698352137728
6.68,45.46457656704336
6.69,45.68249466492979
6.7,45.900736187702215
6.71,46.119299508026415
6.72,46.338182998568094
6.73,46.557385031992986
6.74,46.77690398096681
6.75,46.99673821815525
6.76,47.21688611622408
6.77,47.437346047838986
6.78,47.65811638566575
6.79,47.87919550237
6.8,48.10058177061752
6.81,48.32227356307402
6.82,48.54426925240526
6.83,48.76656721127687
6.84,48.98916581235467
6.85,49.21206342830431
6.86,49.43525843179156
6.87,49.65874919548211
6.88,49.88253409204168
6.89,50.106611494136025
6.9,50.33097977443087
6.91,50.55563730559187
6.92,50.780582460284826
6.93,51.0058136111754
6.94,51.23132913092938
6.95,51.45712739221242
6.96,51.68320676769028
6.97,51.909565630028666
6.98,52.13620235189332
6.99,52.36311530594995
7.0,52.590302864864256
7.01,52.817763401302
7.02,53.04549528792887
7.03,53.27349689741064
7.04,53.50176660241297
7.05,53.730302775601615
7.06,53.9591037896423
7.07,54.18816801720076
7.08,54.41749383094266
7.09,54.64707960353376
7.1,54.87692370763978
7.11,55.10702451592647
7.12,55.33738040105952
7.13,55.56798973570463
7.14,55.79885089252754
7.15,56.02996224419402
7.16,56.26132216336973
7.17,56.492929022720425
7.18,56.7247811949118
7.19,56.95687705260961
7.2,57.18921496847955
7.21,57.42179331518735
7.22,57.65461046539874
7.23,57.88766479177946
7.24,58.12095466699518
7.25,58.35447846371166
7.26,58.58823455459459
7.27,58.822221312309736
7.28,59.0564371095228
7.29,59.290880318899525
7.3,59.52554931310557
7.31,59.76044246480672
7.32,59.99555814666869
7.33,60.23089473135717
7.34,60.46645059153789
7.35,60.70222409987659
7.36,60.938213629039
7.37,61.1744175516908
7.38,61.41083424049776
7.39,61.64746206812555
7.4,61.884299407239965
7.41,62.12134463050667
7.42,62.35859611059138
7.43,62.59605222015985
7.44,62.833711331877794
7.45,63.07157181841092
7.46,63.309632052424966
7.47,63.54789040658566
7.48,63.78634525355871
7.49,64.02499496600981
7.5,64.26383791660476
7.51,64.50287247800918
7.52,64.74209702288888
7.53,64.98150992390958
7.54,65.22110955373692
7.55,65.46089428503669
7.56,65.70086249047459
7.57,65.94101254271638
7.58,66.18134281442771
7.59,66.42185167827435
7.6,66.662537506922
7.61,66.90339867303643
7.62,67.14443354928332
7.63,67.3856405083284
7.64,67.62701792283737
7.65,67.868564165476
7.66,68.11027760890997
7.67,68.35215662580501
7.68,68.59419958882685
7.69,68.83640487064125
7.7,69.07877084391384
7.71,69.32129588131042
7.72,69.56397835549669
7.73,69.8068166391384
7.74,70.04980910490119
7.75,70.29295412545088
7.76,70.5362500734531
7.77,70.77969532157363
7.78,71.02328824247822
7.79,71.26702720883252
7.8,71.51091059330227
7.81,71.75493676855324
7.82,71.99910410725113
7.83,72.24341098206162
7.84,72.48785576565047
7.85,72.73243683068338
7.86,72.97715254982612
7.87,73.22200129574435
7.88,73.46698144110384
7.89,73.71209135857028
7.9,73.95732942080943
7.91,74.20269400048696
7.92,74.44818347026863
7.93,74.69379620282015
7.94,74.93953057080725
7.95,75.18538494689564
7.96,75.43135770375105
7.97,75.67744721403918
7.98,75.92365185042581
7.99,76.16996998557659
8.0,76.41639999215731
8.01,76.66294024283364
8.02,76.9095891102713
8.03,77.15634496713605
8.04,77.40320618609358
8.05,77.65017113980969
8.06,77.89723820094999
8.07,78.14440574218023
8.08,78.39167213616619
8.09,78.63903575557352
8.1,78.88649497306798
8.11,79.1340481613153
8.12,79.38169369298119
8.13,79.62942994073144
8.14,79.87725527723163
8.15,80.12516807514757
8.16,80.37316670714496
8.17,80.62124954588953
8.18,80.86941496404701
8.19,81.11766133428313
8.2,81.36598702926358
8.21,81.61439042165412
8.22,81.86286988412044
8.23,82.11142378932827
8.24,82.36005050994335
8.25,82.60874841863136
8.26,82.85751588805807
8.27,83.10635129088917
8.28,83.3552529997904
8.29,83.60421938742746
8.3,83.85324882646616
8.31,84.10233968957208
8.32,84.35149034941102
8.33,84.60069917864871
8.34,84.84996454995085
8.35,85.09928483598316
8.36,85.34865840941137
8.37,85.5980836429012
8.38,85.84755890911843
8.39,86.09708258072868
8.4,86.34665303039772
8.41,86.59626863079126
8.42,86.84592775457504
8.43,87.09562877441478
8.44,87.34537006297619
8.45,87.595149992925
8.46,87.84496693692698
8.47,88.09481926764776
8.48,88.3447053577531
8.49,88.59462357990873
8.5,88.84457230678035
8.51,89.09454991103374
8.52,89.34455476533455
8.53,89.59458524234857
8.54,89.84463971474146
8.55,90.09471655517902
8.56,90.34481413632687
8.57,90.5949308308508
8.58,90.84506501141652
8.59,91.09521505068976
8.6,91.34537932133615
8.61,91.5955561960216
8.62,91.84574404741164
8.63,92.09594124817217
8.64,92.34614617096877
8.65,92.59635718846718
8.66,92.84657267333318
8.67,93.09679099823244
8.68,93.34701053583072
8.69,93.59722965879376
8.7,93.84744673978722
8.71,94.0976601514769
8.72,94.34786826652842
8.73,94.59806945760758
8.74,94.84826209738009
8.75,95.09844455851162
8.76,95.34861521366796
8.77,95.5987724355148
8.78,95.84891459671786
8.79,96.09904006994287
8.8,96.3491472278556
8.81,96.59923444312167
8.82,96.84930008840686
8.83,97.09934253637692
8.84,97.34936015969753
8.85,97.59935133103436
8.86,97.84931442305326
8.87,98.09924780841988
8.88,98.34914985979997
8.89,98.59901894985916
8.9,98.8488534512633
8.91,99.09865173667802
8.92,99.34841217876912
8.93,99.59813315020222
8.94,99.84781302364313
8.95,100.09745017175752
8.96,100.3470429672112
8.97,100.59658978266978
8.98,100.84608899079905
8.99,101.09553896426468
9.0,101.3449380757324
9.01,101.594284697868
9.02,101.84357720333716
9.03,102.09281396480556
9.04,102.341993354939
9.05,102.5911137464032
9.06,102.8401735118638
9.07,103.08917102398657
9.08,103.33810465543718
9.09,103.58697277888146
9.1,103.83577376698506
9.11,104.08450599241372
9.12,104.33316782783314
9.13,104.58175764590912
9.14,104.83027381930724
9.15,105.07871472069334
9.16,105.3270787227331
9.17,105.57536419809225
9.18,105.8235695194365
9.19,106.0716930594316
9.2,106.31973319074324
9.21,106.5676882860372
9.22,106.81555671797912
9.23,107.06333685923477
9.24,107.31102708246983
9.25,107.55862576035013
