wind_speed,Leitwind LTW90 950
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.2255597726905329
2.02,0.4550023778007075
2.03,0.6883106477501233
2.04,0.9254674149584377
2.05,1.166455511845247
2.06,1.411257770830205
2.07,1.6598570243329176
2.08,1.9122361047730416
2.09,2.16837784457017
2.1,2.4282650761439584
2.11,2.691880631914013
2.12,2.9592073442999824
2.13,3.230228045721473
2.14,3.504925568598135
2.15,3.783282745349567
2.16,4.065282408395431
2.17,4.350907390155324
2.18,4.6401405230489
2.19,4.9329646394957605
2.2,5.229362571915557
2.21,5.529317152727895
2.22,5.832811214352424
2.23,6.139827589208751
2.24,6.450349109716528
2.25,6.764358608295352
2.26,7.081838917364867
2.27,7.402772869344714
2.28,7.727143296654495
2.29,8.054933031713865
2.3,8.38612490694242
2.31,8.72070175475982
2.32,9.05864640758566
2.33,9.3999416978396
2.34,9.744570457941238
2.35,10.092515520310233
2.36,10.443759717366175
2.37,10.79828588152873
2.38,11.156076845217497
2.39,11.51711544085212
2.4,11.881384500852214
2.41,12.248866857637424
2.42,12.619545343627353
2.43,12.993402791241662
2.44,13.370422032899937
