wind_speed,Leitwind LTW77 850
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.1408512398684593
2.02,0.2840906878138129
2.03,0.4297065519129326
2.04,0.5776870402427217
2.05,0.7280203608800462
2.06,0.8806947219018113
2.07,1.0356983313848889
2.08,1.1930193974061836
2.09,1.352646128042561
2.1,1.514566731370925
2.11,1.6787694154681487
2.12,1.845242388411132
2.13,2.0139738582767475
2.14,2.184952033141897
2.15,2.3581651210834487
2.16,2.53360133017831
2.17,2.711248868503348
2.18,2.891095944135469
2.19,3.07313076515154
2.2,3.2573415396284617
2.21,3.443716475643109
2.22,3.632243781272384
2.23,3.822911664593155
2.24,4.015708333682329
2.25,4.210621996616771
2.26,4.407640861473379
2.27,4.606753136329046
2.28,4.807947029260644
2.29,5.011210748345076
2.3,5.216532501659212
2.31,5.423900497279953
2.32,5.633302943284171
2.33,5.844728047748768
2.34,6.058164018750615
2.35,6.27359906436662
2.36,6.491021392673642
2.37,6.710419211748592
2.38,6.93178072966834
2.39,7.155094154509785
2.4,7.380347694349799
2.41,7.607529557265289
2.42,7.836627951333119
2.43,8.0676310846302
2.44,8.300527165233389
