wind_speed,Leitwind LTW101 3000
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.1378574940831631
2.02,0.2788262047915468
2.03,0.4229173487503477
2.04,0.5701421425847961
2.05,0.7205118029200843
2.06,0.8740375463814436
2.07,1.0307305895940724
2.08,1.190602149183198
2.09,1.3536634417740143
2.1,1.5199256839917532
2.11,1.68940009246161
2.12,1.862097883808815
2.13,2.038030274658562
2.14,2.217208481636082
2.15,2.399643721366569
2.16,2.5853472104752546
2.17,2.7743301655873345
2.18,2.966603803328038
2.19,3.162179340322559
2.2,3.361067993196128
2.21,3.5632809785739408
2.22,3.768829513081228
2.23,3.9777248133431833
2.24,4.18997809598504
2.25,4.405600577631988
2.26,4.624603474909252
2.27,4.846998004442054
2.28,5.0727953828555865
2.29,5.302006826775084
2.3,5.534643552825736
2.31,5.770716777632778
2.32,6.010237717821399
2.33,6.253217590016834
2.34,6.499667610844275
2.35,6.74959899692896
2.36,7.003022964896071
2.37,7.25995073137085
2.38,7.520393512978485
2.39,7.784362526344209
2.4,8.051868988093217
2.41,8.322924114850737
2.42,8.597539123241965
2.43,8.875725229892137
