wind_speed,Leitwind LTW80 1000
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.0820009344754835
2.02,0.1659102392273141
2.03,0.2517362845318249
2.04,0.3394874406653687
2.05,0.4291720779042753
2.06,0.5207985665248982
2.07,0.6143752768035715
2.08,0.7099105790166456
2.09,0.8074128434404542
2.1,0.9068904403513472
2.11,1.00835174002566
2.12,1.1118051127397433
2.13,1.2172589287699296
2.14,1.3247215583925716
2.15,1.4342013718840008
2.16,1.5457067395205706
2.17,1.6592460315786126
2.18,1.7748276183344802
2.19,1.892459870064504
2.2,2.012151157045038
2.21,2.1339098495524134
2.22,2.257744317862984
2.23,2.383662932253079
2.24,2.511674062999056
2.25,2.641786080377241
2.26,2.7740073546639854
2.27,2.908346256135637
2.28,3.0448111550685253
2.29,3.183410421739006
2.3,3.324152426423409
2.31,3.4670455393980872
2.32,3.612098130939372
2.33,3.7593185713236177
2.34,3.9087152308271538
2.35,4.060296479726338
2.36,4.214070688297497
2.37,4.370046226816987
2.38,4.528231465561136
2.39,4.688634774806301
2.4,4.851264524828812
2.41,5.016129085905022
2.42,5.183236828311261
2.43,5.352596122323887
