wind_speed,Leitwind LTW77 1500
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.151758679822636
2.02,0.305899022603683
2.03,0.4624026913015262
2.04,0.6212513488745874
2.05,0.7824266582812451
2.06,0.9459102824799236
2.07,1.1116838844290071
2.08,1.279729127086917
2.09,1.4500276734120336
2.1,1.62256118636278
2.11,1.7973113288975422
2.12,1.974259763974735
2.13,2.153388154552748
2.14,2.3346781635899987
2.15,2.518111454044872
2.16,2.703669688875787
2.17,2.891334531041132
2.18,3.081087643499323
2.19,3.272910689208745
2.2,3.466785331127818
2.21,3.662693232214929
2.22,3.860616055428494
2.23,4.060535463726902
2.24,4.26243312006857
2.25,4.466290687411884
2.26,4.6720898287152535
2.27,4.87981220693709
2.28,5.089439485035779
2.29,5.300953325969742
2.3,5.514335392697359
2.31,5.729567348177053
2.32,5.946630855367208
2.33,6.165507577226244
2.34,6.386179176712546
2.35,6.608627316784536
2.36,6.832833660400592
2.37,7.058779870519139
2.38,7.286447610098562
2.39,7.5158185420972785
2.4,7.746874329473675
2.41,7.979596635186169
2.42,8.213967122193148
2.43,8.449967453453034
2.44,8.687579291924202
