wind_speed,Enercon E-18
1.0,0.0
1.01,0.0132707733645225
1.02,0.0263223274316222
1.03,0.0391568765376368
1.04,0.0517766350189037
1.05,0.0641838172117607
1.06,0.0763806374525454
1.07,0.0883693100775952
1.08,0.1001520494232479
1.09,0.111731069825841
1.1,0.1231085856217122
1.11,0.134286811147199
1.12,0.145267960738639
1.13,0.1560542487323697
1.14,0.1666478894647291
1.15,0.1770510972720545
1.16,0.1872660864906836
1.17,0.197295071456954
1.18,0.2071402665072033
1.19,0.216803885977769
1.2,0.2262881442049888
1.21,0.2355952555252002
1.22,0.244727434274741
1.23,0.2536868947899487
1.24,0.2624758514071608
1.25,0.2710965184627151
1.26,0.2795511102929491
1.27,0.2878418412342004
1.28,0.2959709256228065
1.29,0.3039405777951052
1.3,0.3117530120874341
1.31,0.3194104428361307
1.32,0.3269150843775325
1.33,0.3342691510479774
1.34,0.3414748571838027
1.35,0.3485344171213462
1.36,0.3554500451969454
1.37,0.362223955746938
1.38,0.3688583631076614
1.39,0.3753554816154535
1.4,0.3817175256066517
1.41,0.3879467094175936
1.42,0.3940452473846171
1.43,0.4000153538440594
1.44,0.4058592431322583
1.45,0.4115791295855515
1.46,0.4171772275402764
1.47,0.4226557513327706
1.48,0.4280169152993719
1.49,0.4332629337764178
1.5,0.4383960211002459
1.51,0.4434183916071937
1.52,0.4483322596335989
1.53,0.4531398395157992
1.54,0.4578433455901322
1.55,0.4624449921929353
1.56,0.4669469936605462
1.57,0.4713515643293025
1.58,0.4756609185355421
1.59,0.4798772706156021
1.6,0.4840028349058203
1.61,0.4880398257425343
1.62,0.491990457462082
1.63,0.4958569444008004
1.64,0.4996415008950278
1.65,0.5033463412811013
1.66,0.5069736798953587
1.67,0.5105257310741377
1.68,0.5140047091537755
1.69,0.5174128284706101
1.7,0.520752303360979
1.71,0.5240253481612198
1.72,0.5272341772076701
1.73,0.5303810048366673
1.74,0.5334680453845493
1.75,0.5364975131876537
1.76,0.539471622582318
1.77,0.5423925879048795
1.78,0.5452626234916764
1.79,0.548083943679046
1.8,0.5508587628033259
1.81,0.5535892952008536
1.82,0.5562777552079671
1.83,0.5589263571610035
1.84,0.5615373153963007
1.85,0.5641128442501963
1.86,0.5666551580590276
1.87,0.5691664711591325
1.88,0.5716489978868486
1.89,0.5741049525785137
1.9,0.576536549570465
1.91,0.5789460031990399
1.92,0.5813355278005768
1.93,0.5837073377114129
1.94,0.5860636472678855
1.95,0.5884066708063325
1.96,0.5907386226630919
1.97,0.5930617171745005
1.98,0.5953781686768963
1.99,0.597690191506617
2.0,0.6
2.01,0.602309808493383
2.02,0.6046218313231038
2.03,0.6069382828254994
2.04,0.6092613773369082
2.05,0.6115933291936673
2.06,0.6139363527321144
2.07,0.616292662288587
2.08,0.6186644721994232
2.09,0.6210539968009597
2.1,0.6234634504295351
2.11,0.6258950474214863
2.12,0.6283510021131512
2.13,0.6308335288408674
2.14,0.6333448419409724
2.15,0.6358871557498038
2.16,0.6384626846036994
2.17,0.6410736428389965
2.18,0.643722244792033
2.19,0.6464107047991463
2.2,0.6491412371966743
2.21,0.6519160563209541
2.22,0.6547373765083236
2.23,0.6576074120951203
2.24,0.6605283774176822
2.25,0.6635024868123465
2.26,0.6665319546154505
2.27,0.6696189951633327
2.28,0.6727658227923299
2.29,0.6759746518387801
2.3,0.6792476966390211
2.31,0.6825871715293899
2.32,0.6859952908462243
2.33,0.6894742689258624
2.34,0.6930263201046412
2.35,0.6966536587188986
2.36,0.7003584991049722
2.37,0.7041430555991994
2.38,0.708009542537918
2.39,0.7119601742574655
2.4,0.7159971650941797
2.41,0.720122729384398
2.42,0.7243390814644579
2.43,0.7286484356706975
2.44,0.7330530063394537
2.45,0.737555007807065
2.46,0.7421566544098677
2.47,0.7468601604842007
2.48,0.7516677403664009
2.49,0.7565816083928063
2.5,0.761603978899754
2.51,0.7667370662235821
2.52,0.7719830847006282
2.53,0.7773442486672291
2.54,0.7828227724597235
2.55,0.7884208704144484
2.56,0.7941407568677417
2.57,0.7999846461559404
2.58,0.805954752615383
2.59,0.8120532905824059
2.6,0.8182824743933482
2.61,0.8246445183845461
2.62,0.8311416368923386
2.63,0.837776044253062
2.64,0.8445499548030546
2.65,0.8514655828786537
2.66,0.8585251428161974
2.67,0.8657308489520225
2.68,0.8730849156224676
2.69,0.8805895571638693
2.7,0.8882469879125661
2.71,0.8960594222048945
2.72,0.9040290743771936
