wind_speed,Vestas V164-8.0
1.0,0.0
1.01,0.1201640863291361
1.02,0.2367051348795044
1.03,0.3496597419923044
1.04,0.4590645040087357
1.05,0.5649560172699984
1.06,0.6673708781172917
1.07,0.7663456828918151
1.08,0.8619170279347691
1.09,0.954121509587353
1.1,1.042995724190766
1.11,1.128576268086208
1.12,1.2108997376148791
1.13,1.2900027291179774
1.14,1.3659218389367054
1.15,1.438693663412261
1.16,1.5083547988858443
1.17,1.5749418416986551
1.18,1.6384913881918926
1.19,1.6990400347067562
1.2,1.7566243775844463
1.21,1.8112810131661632
1.22,1.8630465377931045
1.23,1.9119575478064712
1.24,1.958050639547463
1.25,2.00136240935728
1.26,2.0419294535771204
1.27,2.079788368548186
1.28,2.114975750611673
1.29,2.147528196108785
1.3,2.1774823013807207
1.31,2.2048746627686784
1.32,2.2297418766138577
1.33,2.25212053925746
1.34,2.272047247040683
1.35,2.2895585963047287
1.36,2.304691183390794
1.37,2.317481604640081
1.38,2.3279664563937885
1.39,2.336182334993115
1.4,2.342165836779263
1.41,2.345953558093429
1.42,2.3475820952768145
1.43,2.3470880446706195
1.44,2.3445080026160414
1.45,2.339878565454282
1.46,2.333236329526541
1.47,2.324617891174018
1.48,2.314059846737912
1.49,2.301598792559422
1.5,2.287271324979749
1.51,2.271114040340092
1.52,2.2531635349816503
1.53,2.2334564052456245
1.54,2.212029247473214
1.55,2.1889186580056195
1.56,2.1641612331840387
1.57,2.137793569349672
1.58,2.1098522628437206
1.59,2.0803739100073804
1.6,2.0493951071818546
1.61,2.016952450708341
1.62,1.983082536928042
1.63,1.947821962182154
1.64,1.91120732281188
1.65,1.8732752151584144
1.66,1.834062235562961
1.67,1.7936049803667204
1.68,1.7519400459108894
1.69,1.7091040285366683
1.7,1.6651335245852574
1.71,1.6200651303978568
1.72,1.5739354423156655
1.73,1.5267810566798827
1.74,1.4786385698317075
1.75,1.4295445781123428
1.76,1.3795356778629868
1.77,1.328648465424836
1.78,1.276919537139095
1.79,1.2243854893469597
1.8,1.1710829183896314
1.81,1.1170484206083096
1.82,1.062318592344194
1.83,1.0069300299384851
1.84,0.95091932973238
1.85,0.8943230880670819
1.86,0.8371779012837871
1.87,0.7795203657236979
1.88,0.7213870777280135
1.89,0.662814633637933
1.9,0.6038396297946551
1.91,0.5444986625393804
1.92,0.484828328213309
1.93,0.4248652231576382
1.94,0.3646459437135727
1.95,0.3042070862223067
1.96,0.2435852470250459
1.97,0.1828170224629839
1.98,0.1219390088773222
1.99,0.0609878026092596
2.0,0.0
2.01,0.0
2.02,0.0
2.03,0.0
2.04,0.0
2.05,0.0
2.06,0.0
2.07,0.0
2.08,0.0
2.09,0.0
2.1,0.0
2.11,0.0
2.12,0.0
2.13,0.0
2.14,0.0
2.15,0.0
2.16,0.0
2.17,0.0
2.18,0.0
2.19,0.0
2.2,0.0
2.21,0.0
2.22,0.0
2.23,0.0
2.24,0.0
2.25,0.0
2.26,0.0
2.27,0.0
2.28,0.0
2.29,0.0
2.3,0.0
2.31,0.0
2.32,0.0
2.33,0.0
2.34,0.0
2.35,0.0
2.36,0.0
2.37,0.0
2.38,0.0
2.39,0.0
2.4,0.0
2.41,0.0
2.42,0.0
2.43,0.0
2.44,0.0
2.45,0.0
2.46,0.0
2.47,0.0
2.48,0.0
2.49,0.0
2.5,0.0
2.51,0.0
2.52,0.0
2.53,0.0
2.54,0.0
2.55,0.0
2.56,0.0
2.57,0.0
2.58,0.0
2.59,0.0
2.6,0.0
2.61,0.0
2.62,0.0
2.63,0.0
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.1238871241078998
3.02,0.2518509006297765
3.03,0.3843083478596156
3.04,0.5216764840914386
3.05,0.6643723276192257
3.06,0.8128128967369932
3.07,0.9674152097387352
3.08,1.128596284918463
3.09,1.2967731405701612
3.1,1.4723627949878493
3.11,1.6557822664655162
3.12,1.8474485732971695
3.13,2.0477787337768105
3.14,2.257189766198445
3.15,2.476098688856061
3.16,2.7049225200436804
3.17,2.9440782780552768
3.18,3.193982981184885
3.19,3.4550536477264804
3.2,3.727707295974081
3.21,4.012360944221672
3.22,4.309431610763273
3.23,4.61933631389287
3.24,4.942492071904486
3.25,5.279315903092087
3.26,5.630224825749702
3.27,5.995635858171339
3.28,6.375966018650973
3.29,6.771632325482639
3.3,7.1830517969603
3.31,7.610641451377994
3.32,8.054818307029688
3.33,8.515999382209422
3.34,8.994601695211148
3.35,9.491042264328932
3.36,10.005738107856708
3.37,10.539106244088536
3.38,11.09156369131837
3.39,11.663527467840256
3.4,12.255414591948146
3.41,12.867642081936092
3.42,13.500626956098056
3.43,14.15478623272808
3.44,14.830536930120104
3.45,15.528296066568206
3.46,16.248480660366308
3.47,16.9915077298085
3.48,17.757794293188685
3.49,18.54775736880096
3.5,19.36181397493924
3.51,20.20038112989758
3.52,21.06387585197
3.53,21.952715159450428
3.54,22.867316070632956
3.55,23.80809560381149
3.56,24.775470777280127
3.57,25.769858609332783
3.58,26.791676118263545
3.59,27.84134032236632
3.6,28.919268239935207
3.61,30.025876889264108
3.62,31.161583288647115
3.63,32.32680445637816
3.64,33.52195741075131
3.65,34.74745917006049
3.66,36.0037267525998
3.67,37.29117717666311
3.68,38.61022746054456
3.69,39.96129462253804
3.7,41.34479568093766
3.71,42.76114765403728
3.72,44.21076756013106
3.73,45.69407241751286
3.74,47.21147924447681
3.75,48.76340505931678
3.76,50.35026688032683
3.77,51.972481725801046
3.78,53.6304666140333
3.79,55.324638563317706
3.8,57.05541459194812
3.81,58.82321171821873
3.82,60.62844696042336
3.83,62.471537336856144
3.84,64.35289986581098
3.85,66.27295156558199
3.86,68.23210945446301
3.87,70.23079055074822
3.88,72.26941187273148
3.89,74.34839043870693
3.9,76.46814326696838
3.91,78.62908737581007
3.92,80.83163978352576
3.93,83.07621750840967
3.94,85.3632375687556
3.95,87.69311698285773
3.96,90.0662727690099
3.97,92.4831219455063
3.98,94.94408153064067
3.99,97.44956854270735
4.0,100.0
4.01,102.59570617377416
4.02,105.23667034713068
4.03,107.92278905613205
4.04,110.65395883683992
4.05,113.43007622531688
4.06,116.25103775762511
4.07,119.11673996982708
4.08,122.02707939798456
4.09,124.98195257815992
4.1,127.98125604641552
4.11,131.02488633881376
4.12,134.1127399914164
4.13,137.24471354028583
4.14,140.42070352148446
4.15,143.64060647107462
4.16,146.9043189251181
4.17,150.21173741967732
4.18,153.56275849081456
4.19,156.9572786745923
4.2,160.39519450707223
4.21,163.87640252431686
4.22,167.40079926238838
4.23,170.9682812573494
4.24,174.5787450452614
4.25,178.232087162187
4.26,181.9282041441885
4.27,185.666992527328
4.28,189.44834884766817
4.29,193.27216964127047
4.3,197.13835144419755
4.31,201.0467907925116
4.32,204.99738422227517
4.33,208.9900282695498
4.34,213.0246194703981
4.35,217.10105436088224
4.36,221.2192294770649
4.37,225.37904135500756
4.38,229.58038653077276
4.39,233.8231615404227
4.4,238.10726292002008
4.41,242.4325872056264
4.42,246.79903093330404
4.43,251.2064906391155
4.44,255.65486285912328
4.45,260.1440441293887
4.46,264.67393098597466
4.47,269.2444199649432
4.48,273.85540760235693
4.49,278.5067904342774
4.5,283.1984649967671
4.51,287.9303278258884
4.52,292.70227545770337
4.53,297.5142044282748
4.54,302.36601127366407
4.55,307.2575925299336
4.56,312.188844733146
4.57,317.15966441936354
4.58,322.1699481246479
4.59,327.2195923850616
4.6,332.30849373666683
4.61,337.43654871552644
4.62,342.60365385770154
4.63,347.8097056992549
4.64,353.05460077624866
4.65,358.3382356247458
4.66,363.66050678080734
4.67,369.0213107804959
4.68,374.4205441598741
4.69,379.85810345500425
4.7,385.3338852019479
4.71,390.8477859367676
4.72,396.3997021955256
4.73,401.9895305142845
4.74,407.617167429106
4.75,413.2825094760522
4.76,418.98545319118574
4.77,424.7258951105688
4.78,430.5037317702639
4.79,436.31885970633255
4.8,442.1711754548372
4.81,448.0605755518403
4.82,453.98695653340445
4.83,459.9502149355911
4.84,465.9502472944625
4.85,471.98695014608137
4.86,478.0602200265102
4.87,484.1699534718103
4.88,490.31604701804434
4.89,496.49839720127454
4.9,502.7169005575638
4.91,508.971453622973
4.92,515.2619529335652
4.93,521.5882950254024
4.94,527.9503764345475
4.95,534.3480936970617
4.96,540.7813433490076
4.97,547.2500219264477
4.98,553.7540259654444
4.99,560.293252002059
5.0,566.8675965723545
5.01,573.4769562123927
5.02,580.121227458236
5.03,586.8003068459475
5.04,593.514090911588
5.05,600.2624761912202
5.06,607.0453592209066
5.07,613.8626365367098
5.08,620.7142046746911
5.09,627.5999601709128
5.1,634.5197995614377
5.11,641.4736193823284
5.12,648.4613161696458
5.13,655.4827864594531
5.14,662.5379267878122
5.15,669.6266336907862
5.16,676.7488037044355
5.17,683.9043333648236
5.18,691.0931192080125
5.19,698.3150577700651
5.2,705.5700455870424
5.21,712.857979195007
5.22,720.1787551300214
5.23,727.5322699281483
5.24,734.9184201254488
5.25,742.3371022579857
5.26,749.7882128618212
5.27,757.2716484730175
5.28,764.7873056276378
5.29,772.3350808617425
5.3,779.9148707113948
5.31,787.526571712657
5.32,795.1700804015917
5.33,802.8452933142601
5.34,810.5521069867245
5.35,818.290417955048
5.36,826.0601227552932
5.37,833.8611179235206
5.38,841.6932999957934
5.39,849.5565655081735
5.4,857.4508109967246
5.41,865.3759329975068
5.42,873.3318280465834
5.43,881.3183926800164
5.44,889.335523433869
5.45,897.3831168442016
5.46,905.4610694470774
5.47,913.5692777785588
5.48,921.7076383747084
5.49,929.8760477715872
5.5,938.074402505258
5.51,946.3025991117834
5.52,954.5605341272254
5.53,962.8481040876468
5.54,971.165205529108
5.55,979.511734987673
5.56,987.8875889994032
5.57,996.2926641003618
5.58,1004.7268568266096
5.59,1013.1900637142098
5.6,1021.6821812992245
5.61,1030.203106117716
5.62,1038.752734705746
5.63,1047.330963599377
5.64,1055.9376893346712
5.65,1064.5728084476916
5.66,1073.236217474499
5.67,1081.9278129511567
5.68,1090.647491413726
5.69,1099.3951493982709
5.7,1108.1706834408517
5.71,1116.9739900775312
5.72,1125.804965844372
5.73,1134.6635072774368
5.74,1143.5495109127862
5.75,1152.4628732864835
5.76,1161.4034909345914
5.77,1170.3712603931708
5.78,1179.3660781982862
5.79,1188.3878408859969
5.8,1197.436444992367
5.81,1206.5117870534575
5.82,1215.613763605333
5.83,1224.7422711840527
5.84,1233.8972063256806
5.85,1243.0784655662785
5.86,1252.2859454419097
5.87,1261.5195424886342
5.88,1270.7791532425158
5.89,1280.064674239616
5.9,1289.376002015999
5.91,1298.7130331077242
5.92,1308.0756640508546
5.93,1317.4637913814531
5.94,1326.8773116355833
5.95,1336.3161213493045
5.96,1345.7801170586802
5.97,1355.2691952997727
5.98,1364.7832526086454
5.99,1374.3221855213585
6.0,1383.8858905739746
6.01,1393.4742643025568
6.02,1403.0872032431669
6.03,1412.724603931868
6.04,1422.3863629047207
6.05,1432.0723766977885
6.06,1441.782541847132
6.07,1451.516754888816
6.08,1461.2749123589006
6.09,1471.0569107934489
6.1,1480.8626467285226
6.11,1490.6920167001856
6.12,1500.5449172444978
6.13,1510.4212448975222
6.14,1520.320896195322
6.15,1530.2437676739587
6.16,1540.189755869494
6.17,1550.1587573179906
6.18,1560.150668555511
6.19,1570.165386118118
6.2,1580.2028065418722
6.21,1590.2628263628364
6.22,1600.3453421170736
6.23,1610.450250340646
6.24,1620.5774475696148
6.25,1630.7268303400426
6.26,1640.898295187992
6.27,1651.0917386495248
6.28,1661.3070572607046
6.29,1671.5441475575913
6.3,1681.8029060762492
6.31,1692.0832293527387
6.32,1702.385013923124
6.33,1712.7081563234658
6.34,1723.0525530898267
6.35,1733.4181007582688
6.36,1743.8046958648558
6.37,1754.212234945648
6.38,1764.640614536708
6.39,1775.0897311740985
6.4,1785.5594813938826
6.41,1796.0497617321207
6.42,1806.560468724876
6.43,1817.0914989082105
6.44,1827.6427488181864
6.45,1838.2141149908664
6.46,1848.8054939623123
6.47,1859.416782268586
6.48,1870.0478764457512
6.49,1880.698673029868
6.5,1891.3690685569995
6.51,1902.058959563209
6.52,1912.768242584557
6.53,1923.496814157108
6.54,1934.2445708169216
