wind_speed,Leitwind LTW90 900
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.2235178706194531
2.02,0.4509197989223183
2.03,0.6821898425919626
2.04,0.9173120593118133
2.05,1.1562705067652344
2.06,1.3990492426356491
2.07,1.6456323246064333
2.08,1.8960038103610095
2.09,2.150147757582745
2.1,2.40804822395506
2.11,2.669689267161332
2.12,2.93505494488498
2.13,3.204129314809374
2.14,3.476896434617938
2.15,3.7533403619940406
2.16,4.033445154621109
2.17,4.31719487018251
2.18,4.60457356636167
2.19,4.8955653008419535
2.2,5.1901541313067865
2.21,5.48832411543954
2.22,5.7900593109236365
2.23,6.095343775442447
2.24,6.404161566679394
2.25,6.716496742317848
2.26,7.032333360041218
2.27,7.351655477532914
2.28,7.674447152476308
2.29,8.000692442554822
2.3,8.330375405451827
2.31,8.66348009885074
2.32,8.99999058043494
2.33,9.339890907887844
2.34,9.683165138892829
2.35,10.029797331133311
2.36,10.379771542292662
2.37,10.733071830054309
2.38,11.089682252101618
2.39,11.449586866118011
2.4,11.812769729786863
2.41,12.179214900791596
2.42,12.548906436815578
2.43,12.921828395542237
2.44,13.297964834654929
