wind_speed,Hummer H21.0-100KW
1.0,0.0
1.01,0.0539842640457951
1.02,0.1075961382208627
1.03,0.1608383739380385
1.04,0.213713722610158
1.05,0.266224935650057
1.06,0.318374764470571
1.07,0.3701659604845356
1.08,0.4216012751047864
1.09,0.4726834597441595
1.1,0.5234152658154899
1.11,0.5737994447316135
1.12,0.623838747905366
1.13,0.6735359267495816
1.14,0.7228937326770987
1.15,0.7719149171007513
1.16,0.8206022314333754
1.17,0.8689584270878066
1.18,0.9169862554768804
1.19,0.964688468013432
1.2,1.0120678161102978
1.21,1.059127051180313
1.22,1.1058689246363134
1.23,1.1522961878911344
1.24,1.1984115923576115
1.25,1.2442178894485816
1.26,1.2897178305768788
1.27,1.3349141671553395
1.28,1.3798096505967987
1.29,1.4244070323140927
1.3,1.468709063720057
1.31,1.512718496227527
1.32,1.5564380812493386
1.33,1.5998705701983271
1.34,1.6430187144873285
1.35,1.6858852655291785
1.36,1.7284729747367114
1.37,1.7707845935227646
1.38,1.8128228733001723
1.39,1.8545905654817716
1.4,1.8960904214803969
1.41,1.9373251927088848
1.42,1.9782976305800704
1.43,2.0190104865067897
1.44,2.059466511901877
1.45,2.09966845817817
1.46,2.1396190767485037
1.47,2.179321119025712
1.48,2.2187773364226326
1.49,2.2579904803521
1.5,2.2969633022269504
1.51,2.3356985534600194
1.52,2.374198985464142
1.53,2.412467349652155
1.54,2.4505063974368926
1.55,2.488318880231192
1.56,2.5259075494478878
1.57,2.5632751564998144
1.58,2.6004244527998117
1.59,2.63735818976071
1.6,2.674079118795348
1.61,2.7105899913165605
1.62,2.7468935587371845
1.63,2.782992572470053
1.64,2.8188897839280043
1.65,2.8545879445238724
1.66,2.8900898056704936
1.67,2.9253981187807034
1.68,2.9605156352673374
1.69,2.995445106543231
1.7,3.0301892840212203
1.71,3.0647509191141404
1.72,3.099132763234828
1.73,3.1333375677961155
1.74,3.167368084210844
1.75,3.201227063891844
1.76,3.234917258251955
1.77,3.268441418704009
1.78,3.301802296660844
1.79,3.3350026435352955
1.8,3.3680452107401986
1.81,3.400932749688389
1.82,3.433668011792703
1.83,3.4662537484659754
1.84,3.498692711121042
1.85,3.5309876511707383
1.86,3.5631413200279
1.87,3.5951564691053632
1.88,3.627035849815962
1.89,3.658782213572535
1.9,3.690398311787915
1.91,3.721886895874938
1.92,3.753250717246442
1.93,3.784492527315261
1.94,3.8156150774942295
1.95,3.846621119196184
1.96,3.877513403833962
1.97,3.908294682820397
1.98,3.938967707568324
1.99,3.969535229490581
2.0,4.0
2.01,4.03036477050942
2.02,4.060632292431677
2.03,4.090805317179604
2.04,4.120886596166039
2.05,4.150878880803815
2.06,4.1807849225057705
2.07,4.210607472684739
2.08,4.240349282753559
2.09,4.270013104125061
2.1,4.2996016882120855
2.11,4.3291177864274655
2.12,4.358564150184038
2.13,4.3879435308946375
2.14,4.417258679972101
2.15,4.446512348829262
2.16,4.47570728887896
2.17,4.504846251534025
2.18,4.533931988207298
2.19,4.562967250311612
2.2,4.591954789259803
2.21,4.620897356464704
2.22,4.649797703339157
2.23,4.678658581295991
2.24,4.707482741748047
2.25,4.736272936108157
2.26,4.765031915789156
2.27,4.793762432203884
2.28,4.822467236765172
2.29,4.85114908088586
2.3,4.87981071597878
2.31,4.908454893456769
2.32,4.937084364732662
2.33,4.965701881219297
2.34,4.994310194329506
2.35,5.022912055476128
2.36,5.051510216071996
2.37,5.080107427529947
2.38,5.108706441262816
2.39,5.137310008683439
2.4,5.165920881204652
2.41,5.194541810239291
2.42,5.2231755472001895
2.43,5.251824843500187
2.44,5.280492450552113
2.45,5.309181119768811
2.46,5.337893602563108
2.47,5.366632650347845
2.48,5.395401014535858
2.49,5.424201446539981
2.5,5.453036697773049
2.51,5.4819095196479
2.52,5.51082266357737
2.53,5.539778880974287
2.54,5.568780923251497
2.55,5.597831541821829
2.56,5.626933488098123
2.57,5.656089513493211
2.58,5.68530236941993
2.59,5.714574807291115
2.6,5.743909578519603
2.61,5.773309434518229
2.62,5.802777126699828
2.63,5.832315406477237
2.64,5.86192702526329
2.65,5.891614734470823
2.66,5.921381285512672
2.67,5.951229429801673
2.68,5.981161918750663
2.69,6.011181503772474
2.7,6.041290936279944
2.71,6.071492967685908
2.72,6.101790349403203
2.73,6.1321858328446615
2.74,6.162682169423123
2.75,6.19328211055142
2.76,6.223988407642389
2.77,6.254803812108865
2.78,6.285731075363686
2.79,6.316772948819688
