wind_speed,Leitwind LTW77 1000
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.16,0.0
1.17,0.0
1.18,0.0
1.19,0.0
1.2,0.0
1.21,0.0
1.22,0.0
1.23,0.0
1.24,0.0
1.25,0.0
1.26,0.0
1.27,0.0
1.28,0.0
1.29,0.0
1.3,0.0
1.31,0.0
1.32,0.0
1.33,0.0
1.34,0.0
1.35,0.0
1.36,0.0
1.37,0.0
1.38,0.0
1.39,0.0
1.4,0.0
1.41,0.0
1.42,0.0
1.43,0.0
1.44,0.0
1.45,0.0
1.46,0.0
1.47,0.0
1.48,0.0
1.49,0.0
1.5,0.0
1.51,0.0
1.52,0.0
1.53,0.0
1.54,0.0
1.55,0.0
1.56,0.0
1.57,0.0
1.58,0.0
1.59,0.0
1.6,0.0
1.61,0.0
1.62,0.0
1.63,0.0
1.64,0.0
1.65,0.0
1.66,0.0
1.67,0.0
1.68,0.0
1.69,0.0
1.7,0.0
1.71,0.0
1.72,0.0
1.73,0.0
1.74,0.0
1.75,0.0
1.76,0.0
1.77,0.0
1.78,0.0
1.79,0.0
1.8,0.0
1.81,0.0
1.82,0.0
1.83,0.0
1.84,0.0
1.85,0.0
1.86,0.0
1.87,0.0
1.88,0.0
1.89,0.0
1.9,0.0
1.91,0.0
1.92,0.0
1.93,0.0
1.94,0.0
1.95,0.0
1.96,0.0
1.97,0.0
1.98,0.0
1.99,0.0
2.0,0.0
2.01,0.1469769460816956
2.02,0.2963384244489777
2.03,0.4480689673874121
2.04,0.6021531071825938
2.05,0.7585753761200844
2.06,0.9173203064854798
2.07,1.0783724305643445
2.08,1.2417162806422768
2.09,1.4073363890048358
2.1,1.5752172879376172
2.11,1.745343509726188
2.12,1.9176995866561404
2.13,2.0922700510130405
2.14,2.269039435082482
2.15,2.4479922711500275
2.16,2.629113091501276
2.17,2.8123864284217888
2.18,2.9977968141971627
2.19,3.18532878111296
2.2,3.3749668614547748
2.21,3.5666955875081725
2.22,3.760499491558749
2.23,3.956363105892068
2.24,4.154270962793724
2.25,4.3542075945492815
2.26,4.556157533444327
2.27,4.760105311764447
2.28,4.966035461795208
2.29,5.173932515822206
2.3,5.3837810061310005
2.31,5.595565465007189
2.32,5.809270424736335
2.33,6.0248804176040345
2.34,6.24237997589585
2.35,6.461753631897382
2.36,6.682985917894183
2.37,6.90606136617186
2.38,7.130964509015973
2.39,7.357679878712113
2.4,7.586192007545848
2.41,7.816485427802773
2.42,8.04854467176845
2.43,8.282354271728481
